Id,Age,Income,Emp_length,Amount,Rate,Status,Percent_income,Default,Cred_length,Home_MORTGAGE,Home_OTHER,Home_OWN,Home_RENT,Intent_DEBTCONSOLIDATION,Intent_EDUCATION,Intent_HOMEIMPROVEMENT,Intent_MEDICAL,Intent_PERSONAL,Intent_VENTURE
287,25,74800,2.0,25000,10.99,1,0.28,0,2,False,False,False,True,False,False,False,True,False,False
288,25,88000,0.0,25000,14.96,1,0.28,0,4,False,False,False,True,False,False,False,False,False,True
289,25,15000,2.0,1750,15.31,0,0.12,1,4,False,False,True,False,False,False,True,False,False,False
290,26,88000,2.0,25000,15.65,1,0.28,0,3,False,False,False,True,False,False,False,False,False,True
291,25,100000,1.0,25000,9.33,0,0.25,0,4,False,False,False,True,False,False,False,False,False,True
292,23,15000,0.0,3600,13.47,1,0.24,0,4,True,False,False,False,False,False,False,False,True,False
293,24,102400,8.0,25000,10.36,0,0.24,0,3,False,False,False,True,False,False,False,False,True,False
294,24,92000,1.0,25000,16.77,1,0.27,1,4,False,False,False,True,False,False,True,False,False,False
295,23,93000,0.0,25000,14.59,1,0.27,1,2,False,False,False,True,True,False,False,False,False,False
296,22,175000,6.0,3500,11.91,0,0.02,1,2,False,False,False,True,False,False,False,False,False,True
297,23,175000,3.0,7200,8.38,0,0.04,0,3,True,False,False,False,False,True,False,False,False,False
298,25,174708,9.0,9000,10.59,0,0.05,0,3,False,False,False,True,False,False,False,False,False,True
299,25,174000,2.0,8800,14.27,0,0.05,0,3,True,False,False,False,True,False,False,False,False,False
300,26,174000,8.0,12000,12.53,0,0.07,0,4,False,False,False,True,True,False,False,False,False,False
301,25,162000,5.0,25000,16.0,1,0.15,1,3,True,False,False,False,True,False,False,False,False,False
302,26,173467,10.0,10000,11.71,0,0.06,0,4,True,False,False,False,False,False,False,False,False,True
303,21,15000,0.0,3175,11.54,1,0.21,1,3,False,False,True,False,False,False,True,False,False,False
304,25,96000,2.0,25000,15.68,1,0.26,1,4,False,False,False,True,False,False,True,False,False,False
305,21,15120,0.0,1500,10.59,0,0.1,0,2,True,False,False,False,False,True,False,False,False,False
306,24,97908,8.0,25000,12.61,1,0.26,1,2,False,False,False,True,False,False,True,False,False,False
307,26,110000,3.0,25000,,0,0.23,1,2,False,False,False,True,False,False,False,False,True,False
308,23,15204,7.0,2800,8.49,1,0.18,0,3,True,False,False,False,False,False,False,False,True,False
309,25,159600,0.0,30000,17.27,1,0.19,1,4,False,False,False,True,False,False,False,False,True,False
310,24,171500,6.0,18000,8.9,0,0.1,0,4,False,False,False,True,True,False,False,False,False,False
311,25,170004,3.0,10000,11.11,0,0.06,0,4,True,False,False,False,False,False,False,True,False,False
312,24,158004,0.0,25000,14.59,1,0.16,1,2,False,False,False,True,False,False,True,False,False,False
313,26,170000,0.0,13000,12.42,0,0.08,0,3,False,False,False,True,False,False,False,False,False,True
314,24,83300,0.0,25000,,1,0.26,0,2,False,False,False,True,False,False,False,True,False,False
315,24,110000,7.0,25000,15.7,0,0.23,1,2,False,False,False,True,False,False,True,False,False,False
316,22,15360,7.0,2500,12.53,1,0.16,0,3,False,False,True,False,False,False,True,False,False,False
317,25,134300,3.0,5000,16.49,1,0.03,0,2,False,False,False,True,False,False,False,True,False,False
318,25,170000,2.0,20000,7.49,0,0.12,0,2,True,False,False,False,False,True,False,False,False,False
319,22,100580,6.0,25000,14.96,1,0.25,1,2,False,False,False,True,True,False,False,False,False,False
320,25,113000,7.0,25000,12.73,0,0.22,1,4,False,False,False,True,False,False,False,True,False,False
321,24,120000,8.0,25000,10.65,0,0.21,0,4,False,False,False,True,False,True,False,False,False,False
322,25,120000,6.0,25000,10.74,0,0.21,0,2,False,False,False,True,False,False,False,True,False,False
323,23,120000,7.0,25000,9.99,0,0.21,0,2,False,False,False,True,False,True,False,False,False,False
324,24,91800,5.0,25000,15.33,1,0.23,1,2,False,False,False,True,False,False,False,True,False,False
325,21,15600,5.0,1000,7.29,0,0.06,0,4,False,False,True,False,False,False,False,False,False,True
326,26,108000,2.0,25000,15.05,1,0.23,0,3,False,False,False,True,False,False,False,False,True,False
327,26,129996,6.0,25000,10.75,0,0.19,0,3,False,False,False,True,False,False,False,False,True,False
328,23,130000,4.0,25000,16.02,0,0.19,1,2,False,False,False,True,False,True,False,False,False,False
329,23,130000,7.0,25000,11.49,0,0.19,0,4,False,False,False,True,False,False,False,False,False,True
330,25,170000,4.0,20000,12.53,0,0.12,0,4,False,False,True,False,False,True,False,False,False,False
331,26,170000,0.0,12000,13.57,0,0.07,1,2,True,False,False,False,False,False,False,False,False,True
332,22,169000,1.0,14000,11.14,0,0.08,0,3,False,False,False,True,False,False,False,False,True,False
333,26,168750,10.0,24250,12.87,0,0.14,1,3,False,False,False,True,False,False,False,True,False,False
334,23,168600,3.0,20000,11.58,0,0.12,0,3,False,False,False,True,False,True,False,False,False,False
335,24,168288,5.0,1800,11.12,0,0.01,0,3,False,False,False,True,False,False,True,False,False,False
336,25,168000,2.0,35000,10.65,0,0.21,0,2,True,False,False,False,False,False,False,False,True,False
337,24,133300,6.0,25000,10.37,0,0.19,0,2,False,False,False,True,True,False,False,False,False,False
338,24,15600,5.0,3300,6.39,1,0.21,0,4,False,False,True,False,False,False,True,False,False,False
339,24,134000,8.0,25000,16.07,0,0.19,1,3,False,False,False,True,False,False,False,False,True,False
340,25,134000,7.0,25000,10.62,0,0.19,0,2,False,False,False,True,False,False,False,True,False,False
341,25,15600,0.0,3200,18.09,1,0.21,0,2,False,False,True,False,False,False,False,False,False,True
342,25,135000,5.0,25000,11.36,0,0.19,0,4,False,False,False,True,False,True,False,False,False,False
343,26,135660,10.0,25000,12.53,0,0.18,0,4,False,False,False,True,True,False,False,False,False,False
344,25,145000,0.0,25000,9.99,0,0.17,0,4,False,False,False,True,False,True,False,False,False,False
345,23,150000,4.0,25000,10.36,0,0.17,0,3,False,False,False,True,False,True,False,False,False,False
346,23,165000,3.0,9600,5.99,0,0.06,0,3,True,False,False,False,False,True,False,False,False,False
347,22,153000,5.0,24000,15.62,1,0.16,1,2,True,False,False,False,True,False,False,False,False,False
348,24,165000,5.0,20000,10.37,0,0.12,0,4,True,False,False,False,False,False,False,False,True,False
349,25,165000,0.0,25000,19.74,0,0.15,0,4,True,False,False,False,False,False,True,False,False,False
350,21,165000,5.0,20000,6.91,0,0.12,0,4,True,False,False,False,False,True,False,False,False,False
351,23,16000,7.0,6000,7.9,1,0.38,0,2,False,False,True,False,False,False,False,True,False,False
352,23,16000,3.0,2275,13.06,0,0.14,1,4,True,False,False,False,True,False,False,False,False,False
353,23,16000,7.0,2000,6.39,0,0.13,0,3,False,False,True,False,False,False,False,False,True,False
354,23,148000,1.0,25000,14.93,1,0.17,0,3,False,False,False,True,True,False,False,False,False,False
355,23,16000,1.0,5600,12.84,1,0.35,0,4,True,False,False,False,False,False,False,True,False,False
356,24,16020,3.0,3625,17.14,1,0.23,1,2,False,False,True,False,False,False,False,False,False,True
357,22,16094,2.0,5500,7.14,1,0.34,0,3,True,False,False,False,False,False,False,False,False,True
358,25,175000,2.0,25000,8.9,0,0.14,0,2,False,False,False,True,False,False,False,False,True,False
359,22,16200,6.0,2000,12.42,0,0.12,0,3,False,False,True,False,False,False,False,False,True,False
360,24,185000,7.0,25000,12.68,0,0.14,1,2,False,False,False,True,False,False,True,False,False,False
361,25,162000,9.0,25000,11.03,0,0.15,0,2,False,False,False,True,False,False,False,False,True,False
362,26,161000,10.0,30000,7.9,0,0.19,0,4,False,False,False,True,False,False,False,False,False,True
363,22,160000,0.0,35000,10.65,0,0.22,0,4,True,False,False,False,False,False,False,True,False,False
364,25,225000,5.0,25000,11.86,0,0.11,0,4,False,False,False,True,False,False,False,False,False,True
365,25,16400,1.0,5000,8.94,1,0.3,0,4,False,False,True,False,False,False,False,False,True,False
366,23,16500,6.0,4375,9.63,1,0.27,0,4,False,False,True,False,False,False,False,False,False,True
367,25,49500,6.0,24750,14.22,1,0.5,0,3,False,False,False,True,False,False,False,False,True,False
368,23,60000,4.0,24750,9.33,1,0.41,0,3,False,False,False,True,True,False,False,False,False,False
369,24,84200,8.0,24500,13.85,0,0.29,0,4,False,False,False,True,False,False,False,True,False,False
370,22,16800,5.0,2000,10.65,0,0.12,0,2,True,False,False,False,False,True,False,False,False,False
371,24,92000,8.0,24500,11.46,0,0.27,0,4,False,False,False,True,False,False,False,True,False,False
372,23,160000,5.0,35000,7.66,0,0.22,0,2,True,False,False,False,False,False,False,False,True,False
373,24,160000,9.0,12000,16.77,0,0.07,0,4,True,False,False,False,False,False,False,False,False,True
374,25,160000,1.0,12000,9.63,0,0.07,0,4,True,False,False,False,False,False,False,False,True,False
375,26,160000,6.0,25000,12.23,0,0.16,1,4,False,False,False,True,False,False,False,False,True,False
376,25,125800,0.0,10000,14.09,1,0.07,0,4,True,False,False,False,False,False,False,True,False,False
377,25,54000,2.0,24250,13.98,1,0.45,0,4,False,False,False,True,False,False,False,False,True,False
378,23,62500,1.0,24250,10.62,1,0.39,0,4,False,False,False,True,False,True,False,False,False,False
379,24,16800,,3900,,1,0.23,0,3,True,False,False,False,True,False,False,False,False,False
380,25,68400,9.0,24250,17.56,1,0.35,0,4,False,False,False,True,False,False,False,False,True,False
381,26,56045,1.0,24250,14.96,1,0.37,0,2,False,False,False,True,False,False,False,True,False,False
382,22,74000,7.0,24250,15.65,1,0.33,1,2,False,False,False,True,True,False,False,False,False,False
383,24,65453,9.0,24250,15.7,1,0.31,0,2,False,False,False,True,False,False,False,True,False,False
384,24,89908,1.0,24250,12.53,0,0.27,0,3,False,False,False,True,False,False,False,False,False,True
385,26,78000,0.0,24250,17.56,1,0.31,1,3,False,False,False,True,False,False,True,False,False,False
386,23,100000,0.0,24250,12.87,0,0.24,1,2,False,False,False,True,False,False,False,False,True,False
387,23,103000,6.0,24250,15.7,0,0.24,0,2,False,False,False,True,False,False,False,False,True,False
388,25,160000,2.0,9000,,0,0.06,0,3,True,False,False,False,False,True,False,False,False,False
389,25,160000,5.0,15000,11.14,0,0.09,0,4,False,False,True,False,False,False,False,False,False,True
390,24,160000,3.0,20000,16.0,0,0.13,0,3,True,False,False,False,False,False,False,False,False,True
391,23,160000,2.0,25000,15.65,0,0.16,1,2,True,False,False,False,False,True,False,False,False,False
392,26,160000,0.0,13750,,0,0.09,0,4,True,False,False,False,True,False,False,False,False,False
393,21,160000,3.0,15250,15.31,0,0.1,1,4,True,False,False,False,False,False,False,False,False,True
394,25,160000,3.0,20000,13.47,0,0.13,1,2,True,False,False,False,False,False,False,False,False,True
395,22,16800,0.0,4750,13.85,1,0.28,1,2,True,False,False,False,False,False,True,False,False,False
396,25,111996,9.0,24250,,0,0.22,0,3,False,False,False,True,False,False,False,False,True,False
397,21,16800,0.0,6000,10.39,1,0.36,0,4,True,False,False,False,False,False,False,False,False,True
398,25,115200,0.0,24250,11.36,0,0.21,0,2,False,False,False,True,False,False,True,False,False,False
399,23,144000,0.0,24250,11.83,0,0.17,0,3,False,False,False,True,False,True,False,False,False,False
400,23,287000,3.0,24250,12.53,0,0.08,0,3,False,False,False,True,False,True,False,False,False,False
401,22,108000,1.0,24150,14.96,1,0.22,1,3,False,False,False,True,False,False,True,False,False,False
402,22,43000,7.0,24000,13.85,1,0.56,1,3,False,False,False,True,True,False,False,False,False,False
403,23,47004,1.0,24000,11.58,1,0.51,0,4,False,False,False,True,False,False,False,False,False,True
404,24,48000,4.0,24000,16.29,1,0.5,1,2,False,False,False,True,False,False,False,False,False,True
405,26,48000,4.0,24000,,1,0.5,0,3,False,False,False,True,False,False,False,True,False,False
406,21,44964,2.0,24000,16.29,1,0.53,1,2,False,False,False,True,False,True,False,False,False,False
407,25,52000,,24000,10.74,1,0.46,0,2,False,False,False,True,False,False,False,False,True,False
408,22,17352,,2250,15.27,0,0.13,1,3,True,False,False,False,False,True,False,False,False,False
409,24,47000,3.0,24000,17.8,1,0.51,0,2,False,False,False,True,False,False,False,False,True,False
410,22,17400,6.0,1000,11.36,0,0.06,0,2,True,False,False,False,False,False,False,False,False,True
411,22,49000,2.0,24000,17.56,1,0.49,0,4,False,False,False,True,False,False,False,True,False,False
412,26,60000,0.0,24000,7.9,1,0.4,0,4,False,False,False,True,False,False,False,False,True,False
413,25,60000,3.0,24000,10.99,1,0.4,0,4,False,False,False,True,False,False,False,False,True,False
414,22,60000,0.0,24000,7.29,1,0.4,0,3,False,False,False,True,False,False,False,False,True,False
415,21,60000,5.0,24000,10.75,1,0.4,0,2,False,False,False,True,False,False,False,True,False,False
416,26,62004,9.0,24000,7.9,1,0.39,0,3,False,False,False,True,True,False,False,False,False,False
417,22,62400,3.0,24000,14.84,1,0.38,0,2,False,False,False,True,False,True,False,False,False,False
418,26,65000,10.0,24000,,1,0.37,0,2,False,False,False,True,True,False,False,False,False,False
419,22,17760,6.0,4975,,1,0.28,1,3,True,False,False,False,False,True,False,False,False,False
420,23,59000,5.0,24000,19.69,1,0.41,1,2,False,False,False,True,True,False,False,False,False,False
421,23,66000,6.0,24000,,1,0.36,0,4,False,False,False,True,False,False,False,False,False,True
422,24,60000,0.0,24000,14.96,1,0.4,0,4,False,False,False,True,False,False,False,False,False,True
423,25,66143,9.0,24000,6.99,1,0.36,0,3,False,False,False,True,False,True,False,False,False,False
424,22,62250,3.0,24000,16.45,1,0.39,1,4,False,False,False,True,False,False,False,False,True,False
425,24,70000,8.0,24000,10.99,1,0.34,0,4,False,False,False,True,False,True,False,False,False,False
426,23,74000,7.0,24000,10.99,1,0.32,0,2,False,False,False,True,True,False,False,False,False,False
427,22,18000,3.0,3000,7.9,1,0.17,0,4,False,False,True,False,False,False,False,False,True,False
428,22,75000,6.0,24000,12.69,1,0.32,0,4,False,False,False,True,False,True,False,False,False,False
429,24,75000,9.0,24000,10.37,1,0.32,0,3,False,False,False,True,False,False,False,True,False,False
430,24,75000,7.0,24000,,1,0.32,0,3,False,False,False,True,False,False,True,False,False,False
431,26,69000,0.0,24000,15.83,1,0.35,0,3,False,False,False,True,True,False,False,False,False,False
432,23,78000,4.0,24000,13.92,1,0.31,0,3,False,False,False,True,False,False,False,False,True,False
433,22,18000,,2000,11.49,0,0.11,0,3,False,False,True,False,False,False,False,False,False,True
434,24,80000,2.0,24000,10.25,0,0.3,0,2,False,False,False,True,False,False,False,True,False,False
435,22,18000,1.0,3500,7.49,1,0.19,0,4,False,False,True,False,False,False,True,False,False,False
436,23,18000,3.0,4000,5.99,1,0.22,0,2,False,False,True,False,False,True,False,False,False,False
437,23,74700,6.0,24000,12.92,1,0.32,0,2,False,False,False,True,False,False,False,False,True,False
438,26,88596,3.0,24000,11.58,0,0.27,0,3,False,False,False,True,False,False,False,False,True,False
439,25,95000,4.0,24000,8.9,0,0.25,0,2,False,False,False,True,False,True,False,False,False,False
440,22,83000,6.0,24000,19.69,1,0.29,0,3,False,False,False,True,True,False,False,False,False,False
441,25,95000,9.0,24000,6.54,0,0.25,0,4,False,False,False,True,False,False,False,False,False,True
442,21,18000,3.0,4900,14.54,1,0.27,1,4,False,False,True,False,False,False,True,False,False,False
443,21,18000,,5000,11.11,1,0.28,0,2,False,False,True,False,False,True,False,False,False,False
444,26,100000,5.0,24000,12.73,0,0.24,0,4,False,False,False,True,False,False,False,False,True,False
445,24,110000,7.0,24000,15.62,0,0.22,0,4,False,False,False,True,False,False,False,False,False,True
446,24,18000,0.0,6250,6.54,1,0.35,0,4,False,False,True,False,False,False,True,False,False,False
447,22,98000,7.0,24000,,1,0.24,1,2,False,False,False,True,True,False,False,False,False,False
448,26,103872,6.0,24000,20.03,1,0.23,0,4,False,False,False,True,True,False,False,False,False,False
449,22,120000,4.0,24000,9.91,0,0.2,0,4,False,False,False,True,False,True,False,False,False,False
450,24,120000,1.0,24000,12.69,0,0.2,0,4,False,False,False,True,False,False,False,False,False,True
451,26,108000,9.0,24000,20.16,1,0.22,0,3,False,False,False,True,False,True,False,False,False,False
452,24,124080,4.0,24000,16.49,0,0.19,1,4,False,False,False,True,False,False,False,False,True,False
453,23,18000,1.0,2500,15.95,1,0.14,0,2,True,False,False,False,False,False,False,True,False,False
454,24,130000,7.0,24000,11.49,0,0.18,0,3,False,False,False,True,True,False,False,False,False,False
455,25,135000,8.0,24000,10.99,0,0.18,0,2,False,False,False,True,False,False,False,False,True,False
456,24,135000,4.0,24000,13.79,0,0.18,0,2,False,False,False,True,False,False,True,False,False,False
457,23,114750,2.0,24000,20.03,1,0.18,1,3,False,False,False,True,False,False,False,True,False,False
458,23,150000,0.0,24000,7.49,0,0.16,0,4,False,False,False,True,False,True,False,False,False,False
459,23,138000,7.0,24000,16.0,1,0.17,1,2,False,False,False,True,True,False,False,False,False,False
460,24,18000,6.0,13000,7.88,1,0.72,0,3,False,False,True,False,False,False,False,False,True,False
